"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1995","1995","PKM","Passenger-kilometres","6","Millions",,,31000,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1996","1996","PKM","Passenger-kilometres","6","Millions",,,30800,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1997","1997","PKM","Passenger-kilometres","6","Millions",,,30600,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1998","1998","PKM","Passenger-kilometres","6","Millions",,,30400,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1999","1999","PKM","Passenger-kilometres","6","Millions",,,30200,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2000","2000","PKM","Passenger-kilometres","6","Millions",,,30000,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2001","2001","PKM","Passenger-kilometres","6","Millions",,,23000,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2002","2002","PKM","Passenger-kilometres","6","Millions",,,23000,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2003","2003","PKM","Passenger-kilometres","6","Millions",,,22000,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2004","2004","PKM","Passenger-kilometres","6","Millions",,,20368,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2005","2005","PKM","Passenger-kilometres","6","Millions",,,18736,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2006","2006","PKM","Passenger-kilometres","6","Millions",,,17103,,
"CAN","Canada","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2007","2007","PKM","Passenger-kilometres","6","Millions",,,15471,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1970","1970","PKM","Passenger-kilometres","6","Millions",,,3546,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1971","1971","PKM","Passenger-kilometres","6","Millions",,,3569,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1972","1972","PKM","Passenger-kilometres","6","Millions",,,3761,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1973","1973","PKM","Passenger-kilometres","6","Millions",,,4106,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1974","1974","PKM","Passenger-kilometres","6","Millions",,,4552,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1975","1975","PKM","Passenger-kilometres","6","Millions",,,4856,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1976","1976","PKM","Passenger-kilometres","6","Millions",,,5235,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1977","1977","PKM","Passenger-kilometres","6","Millions",,,5235,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1978","1978","PKM","Passenger-kilometres","6","Millions",,,5514,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1979","1979","PKM","Passenger-kilometres","6","Millions",,,5635,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1980","1980","PKM","Passenger-kilometres","6","Millions",,,6076,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1981","1981","PKM","Passenger-kilometres","6","Millions",,,5856,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1982","1982","PKM","Passenger-kilometres","6","Millions",,,5414,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1983","1983","PKM","Passenger-kilometres","6","Millions",,,5195,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1984","1984","PKM","Passenger-kilometres","6","Millions",,,5456,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1985","1985","PKM","Passenger-kilometres","6","Millions",,,5725,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1986","1986","PKM","Passenger-kilometres","6","Millions",,,5803,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1987","1987","PKM","Passenger-kilometres","6","Millions",,,5907,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1988","1988","PKM","Passenger-kilometres","6","Millions",,,6036,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1989","1989","PKM","Passenger-kilometres","6","Millions",,,5908,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1990","1990","PKM","Passenger-kilometres","6","Millions",,,5664,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1991","1991","PKM","Passenger-kilometres","6","Millions",,,5688,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1992","1992","PKM","Passenger-kilometres","6","Millions",,,5694,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1993","1993","PKM","Passenger-kilometres","6","Millions",,,5397,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1994","1994","PKM","Passenger-kilometres","6","Millions",,,5149,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,4869,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,4503,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,4563,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,4602,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,4380,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,3834,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,3899,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,3926,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,3585,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,3633,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,3753,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,3876,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,3987,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,4213,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,4152,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,4111,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,4143,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,3803,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,3649,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,3852,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,3957,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,4146,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,4391,,
"PRT","Portugal","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,4487,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1970","1970","PKM","Passenger-kilometres","6","Millions",,,3294,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1971","1971","PKM","Passenger-kilometres","6","Millions",,,3835,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1972","1972","PKM","Passenger-kilometres","6","Millions",,,4290,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1973","1973","PKM","Passenger-kilometres","6","Millions",,,4824,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1974","1974","PKM","Passenger-kilometres","6","Millions",,,5276,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1975","1975","PKM","Passenger-kilometres","6","Millions",,,6066,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1976","1976","PKM","Passenger-kilometres","6","Millions",,,6084,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1977","1977","PKM","Passenger-kilometres","6","Millions",,,6598,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1978","1978","PKM","Passenger-kilometres","6","Millions",,,6683,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1979","1979","PKM","Passenger-kilometres","6","Millions",,,6705,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1980","1980","PKM","Passenger-kilometres","6","Millions",,,7077,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1981","1981","PKM","Passenger-kilometres","6","Millions",,,7200,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1982","1982","PKM","Passenger-kilometres","6","Millions",,,7341,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1983","1983","PKM","Passenger-kilometres","6","Millions",,,7638,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1984","1984","PKM","Passenger-kilometres","6","Millions",,,8331,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1985","1985","PKM","Passenger-kilometres","6","Millions",,,8409,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1986","1986","PKM","Passenger-kilometres","6","Millions",,,8276,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1987","1987","PKM","Passenger-kilometres","6","Millions",,,8261,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1988","1988","PKM","Passenger-kilometres","6","Millions",,,7503,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1989","1989","PKM","Passenger-kilometres","6","Millions",,,7398,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1990","1990","PKM","Passenger-kilometres","6","Millions",,,7004,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1991","1991","PKM","Passenger-kilometres","6","Millions",,,4460,"B","Break"
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1992","1992","PKM","Passenger-kilometres","6","Millions",,,3731,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1993","1993","PKM","Passenger-kilometres","6","Millions",,,3361,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1994","1994","PKM","Passenger-kilometres","6","Millions",,,4041,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,4052,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,4266,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,4459,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,3964,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,3355,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,3331,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,3478,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,3557,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,3717,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,3390,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,3403,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,3537,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,3808,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,4093,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,3438,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,3284,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,3145,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,3249,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,3507,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,3648,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,3377,"B","Break"
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,3802,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,4150,,
"HRV","Croatia","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,3843,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1970","1970","PKM","Passenger-kilometres","6","Millions",,,12473.06662,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1971","1971","PKM","Passenger-kilometres","6","Millions",,,12674.78301,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1972","1972","PKM","Passenger-kilometres","6","Millions",,,11616.09376,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1973","1973","PKM","Passenger-kilometres","6","Millions",,,11474.35447,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1974","1974","PKM","Passenger-kilometres","6","Millions",,,10520.29358,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1975","1975","PKM","Passenger-kilometres","6","Millions",,,9996.129186,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1976","1976","PKM","Passenger-kilometres","6","Millions",,,8927.771646,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1977","1977","PKM","Passenger-kilometres","6","Millions",,,8874.947793,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1978","1978","PKM","Passenger-kilometres","6","Millions",,,8662.9471,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1979","1979","PKM","Passenger-kilometres","6","Millions",,,8503.021342,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1980","1980","PKM","Passenger-kilometres","6","Millions",,,8815.413386,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1981","1981","PKM","Passenger-kilometres","6","Millions",,,9113.188219,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1982","1982","PKM","Passenger-kilometres","6","Millions",,,9087.77181,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1983","1983","PKM","Passenger-kilometres","6","Millions",,,8931.820209,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1984","1984","PKM","Passenger-kilometres","6","Millions",,,8846.245541,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1985","1985","PKM","Passenger-kilometres","6","Millions",,,8834.041199,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1986","1986","PKM","Passenger-kilometres","6","Millions",,,9231.376703,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1987","1987","PKM","Passenger-kilometres","6","Millions",,,9511.712583,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1988","1988","PKM","Passenger-kilometres","6","Millions",,,9984.724749,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1989","1989","PKM","Passenger-kilometres","6","Millions",,,10215.87691,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1990","1990","PKM","Passenger-kilometres","6","Millions",,,10031.62257,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1991","1991","PKM","Passenger-kilometres","6","Millions",,,10057.13556,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1992","1992","PKM","Passenger-kilometres","6","Millions",,,9963.377501,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1993","1993","PKM","Passenger-kilometres","6","Millions",,,9743.413363,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1994","1994","PKM","Passenger-kilometres","6","Millions",,,9963.226866,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,10344.506,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,10696.25244,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,10976.87547,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,10950.91899,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,11164.80379,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,11552.16196,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,12149.62499,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,12005.65718,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,12021.77311,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,12087.04654,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,12062.89335,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,12590.87402,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,13212.73158,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,14276.38405,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,15004.1416,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,14992.79186,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,15275.79363,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,15568.96388,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,15543.66784,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,15571.08331,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,16016.86065,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,16503.75857,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,17039.19373,,
"AUS","Australia","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,17585.94717,,
"DEU","Germany","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1970","1970","PKM","Passenger-kilometres","6","Millions",,,48600,,
"DEU","Germany","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1971","1971","PKM","Passenger-kilometres","6","Millions",,,50700,,
